id,x,y
4916,35425,139302
4917,35427,139399
4918,35430,139295
4919,35434,132634
4920,35434,132684
4921,35434,132700
4922,35434,132750
4923,35434,132817
4924,35434,133017
4925,35434,133134
4926,35434,133150
4927,35434,133184
4928,35434,133250
4929,35434,133334
4930,35434,133350
4931,35434,133384
4932,35434,133817
4933,35434,134334
4934,35434,135317
4935,35434,135900
4936,35434,136217
4937,35434,136234
4938,35434,136584
4939,35434,136684
4940,35434,137017
4941,35434,137034
4942,35434,137734
4943,35434,138434
4944,35434,139517
4945,35434,139650
4946,35434,140217
4947,35434,140317
4948,35440,139047
4949,35441,139448
4950,35442,139383
4951,35443,139367
4952,35449,139353
4953,35450,132750
4954,35450,132767
4955,35450,133067
4956,35450,133117
4957,35450,133300
4958,35450,133334
4959,35450,133350
4960,35450,133850
4961,35450,135334
4962,35450,135717
4963,35450,136834
4964,35450,137050
4965,35450,137100
4966,35450,137417
4967,35450,137717
4968,35450,137834
4969,35450,137884
4970,35450,138350
4971,35450,139327
4972,35450,139467
4973,35450,139600
4974,35450,139617
4975,35450,139634
4976,35450,139650
4977,35450,140384
4978,35459,132759
4979,35459,139062
4980,35459,139349
4981,35462,139214
4982,35467,132884
4983,35467,132950
4984,35467,133050
4985,35467,133067
4986,35467,133284
4987,35467,133434
4988,35467,133900
4989,35467,134067
4990,35467,134584
4991,35467,134750
4992,35467,134784
4993,35467,134867
4994,35467,135367
4995,35467,135400
4996,35467,136067
4997,35467,136634
4998,35467,137050
4999,35467,137150
5000,35467,137167
5001,35467,139617
5002,35467,139634
5003,35467,139650
5004,35467,139667
5005,35467,140034
5006,35467,140134
5007,35468,139461
5008,35469,139325
5009,35475,139310
5010,35479,139277
5011,35483,139306
5012,35484,133250
5013,35484,133434
5014,35484,133684
5015,35484,133700
5016,35484,133750
5017,35484,133850
5018,35484,134084
5019,35484,134234
5020,35484,134567
5021,35484,135334
5022,35484,135350
5023,35484,135450
5024,35484,135550
5025,35484,135584
5026,35484,135617
5027,35484,135784
5028,35484,135900
5029,35484,136567
5030,35484,136684
5031,35484,136784
5032,35484,136917
5033,35484,137067
5034,35484,137500
5035,35484,137700
5036,35484,137784
5037,35484,138334
5038,35484,138467
5039,35484,138617
5040,35484,138800
5041,35484,139450
5042,35484,139467
5043,35484,139667
5044,35484,139684
5045,35484,139717
5046,35484,140300
5047,35484,140400
5048,35485,139325
5049,35492,139448
5050,35493,139393
5051,35496,139317
5052,35500,132834
5053,35500,133134
5054,35500,133250
5055,35500,133484
5056,35500,133684
5057,35500,133734
5058,35500,133884
5059,35500,134234
5060,35500,135100
5061,35500,135367
5062,35500,135417
5063,35500,135750
5064,35500,136150
5065,35500,136184
5066,35500,136217
5067,35500,136234
5068,35500,137684
5069,35500,137850
5070,35500,138767
5071,35500,139634
5072,35500,139684
5073,35500,139700
5074,35500,139717
5075,35500,139734
5076,35500,140084
5077,35500,140117
5078,35514,139294
5079,35517,132967
5080,35517,132984
5081,35517,133034
5082,35517,133200
5083,35517,133234
5084,35517,133584
5085,35517,133634
5086,35517,133934
5087,35517,133984
5088,35517,134050
5089,35517,134084
5090,35517,135100
5091,35517,135284
5092,35517,135300
5093,35517,135350
5094,35517,135384
5095,35517,135517
5096,35517,135634
5097,35517,136167
5098,35517,136634
5099,35517,136850
5100,35517,137084
5101,35517,137117
5102,35517,137184
5103,35517,137317
5104,35517,137484
5105,35517,137534
5106,35517,137834
5107,35517,137884
5108,35517,138734
5109,35517,138850
5110,35517,139241
5111,35517,139384
5112,35517,139700
5113,35517,139717
5114,35517,139734
5115,35517,140084
5116,35517,140184
5117,35517,140317
5118,35519,139232
5119,35520,139015
5120,35524,139718
5121,35527,139322
5122,35528,139290
5123,35532,139056
5124,35533,139099
5125,35534,133150
5126,35534,133200
5127,35534,134184
5128,35534,134834
5129,35534,135100
5130,35534,135134
5131,35534,135184
5132,35534,135717
5133,35534,135834
5134,35534,136200
5135,35534,136534
5136,35534,136917
5137,35534,138617
5138,35534,138867
5139,35534,139450
5140,35534,139500
5141,35534,139600
5142,35534,139634
5143,35534,139667
5144,35534,139700
5145,35534,140084
5146,35534,140117
5147,35534,140284
5148,35534,140450
5149,35537,139067
5150,35538,139075
5151,35538,139125
5152,35539,139281
5153,35542,139260
5154,35543,139215
5155,35545,139123
5156,35545,139452
5157,35545,139333
5158,35547,139139
5159,35548,139265
5160,35550,133234
5161,35550,134367
5162,35550,134484
5163,35550,135184
5164,35550,135234
5165,35550,135384
5166,35550,135900
5167,35550,135917
5168,35550,136784
5169,35550,137117
5170,35550,137250
5171,35550,137367
5172,35550,137634
5173,35550,137900
5174,35550,138050
5175,35550,138450
5176,35550,139217
5177,35550,139634
5178,35550,139684
5179,35550,139734
5180,35550,139750
5181,35550,140134
5182,35550,140367
5183,35555,139259
5184,35555,139225
5185,35556,139358
5186,35560,139182
5187,35560,139205
5188,35561,139251
5189,35561,139325
5190,35562,139269
5191,35564,139196
5192,35567,133050
5193,35567,133084
5194,35567,133134
5195,35567,133184
5196,35567,133217
5197,35567,133317
5198,35567,134284
5199,35567,134300
5200,35567,135150
5201,35567,135434
5202,35567,135450
5203,35567,136650
5204,35567,137017
5205,35567,137450
5206,35567,137534
5207,35567,138300
5208,35567,138467
5209,35567,138500
5210,35567,138600
5211,35567,139634
5212,35567,139667
5213,35567,139684
5214,35567,139717
5215,35567,139734
5216,35567,140134
5217,35568,139251
5218,35569,139066
5219,35570,139220
5220,35573,139027
5221,35574,139277
5222,35575,139320
5223,35576,139188
5224,35576,139035
5225,35579,139117
5226,35579,139382
5227,35580,139274
5228,35583,139152
5229,35584,134300
5230,35584,134317
5231,35584,134334
5232,35584,134950
5233,35584,135100
5234,35584,136084
5235,35584,136467
5236,35584,136734
5237,35584,137084
5238,35584,137167
5239,35584,137367
5240,35584,137900
5241,35584,138534
5242,35584,138767
5243,35584,139217
5244,35584,139384
5245,35584,139534
5246,35584,139617
5247,35584,139650
5248,35584,139667
5249,35584,139700
5250,35584,139717
5251,35584,139734
5252,35584,140484
5253,35584,139429
5254,35586,139324
5255,35586,139473
5256,35587,139135
5257,35590,139177
5258,35590,139443
5259,35591,139370
5260,35593,139302
5261,35600,133100
5262,35600,134350
5263,35600,134917
5264,35600,135100
5265,35600,135217
5266,35600,135850
5267,35600,135917
5268,35600,135950
5269,35600,136100
5270,35600,136150
5271,35600,136400
5272,35600,136817
5273,35600,137017
5274,35600,137034
5275,35600,137100
5276,35600,137317
5277,35600,137617
5278,35600,137917
5279,35600,138784
5280,35600,138934
5281,35600,139000
5282,35600,139050
5283,35600,139317
5284,35600,139350
5285,35600,139734
5286,35600,139750
5287,35600,140117
5288,35600,140417
5289,35603,139201
5290,35603,139467
5291,35604,139219
5292,35607,139349
5293,35609,139170
5294,35611,139150
5295,35613,139465
5296,35615,139209
5297,35617,134384
5298,35617,134417
5299,35617,134450
5300,35617,134817
5301,35617,135067
5302,35617,135900
5303,35617,135984
5304,35617,137884
5305,35617,138984
5306,35617,139117
5307,35617,139200
5308,35617,139550
5309,35617,139634
5310,35617,139717
5311,35617,139734
5312,35617,139750
5313,35617,140117
5314,35624,139395
5315,35625,139046
5316,35634,139291
5317,35634,134634
5318,35634,134900
5319,35634,134917
5320,35634,135067
5321,35634,135184
5322,35634,136617
5323,35634,136717
5324,35634,136950
5325,35634,137334
5326,35634,137434
5327,35634,138450
5328,35634,138467
5329,35634,138784
5330,35634,139584
5331,35634,139617
5332,35634,139650
5333,35634,139700
5334,35634,139734
5335,35634,139750
5336,35634,140467
5337,35634,140534
5338,35635,139272
5339,35639,139580
5340,35643,139104
5341,35644,139454
5342,35647,139281
5343,35649,139385
5344,35650,134550
5345,35650,134634
5346,35650,134650
5347,35650,134750
5348,35650,134834
5349,35650,135100
5350,35650,135117
5351,35650,135267
5352,35650,135967
5353,35650,136067
5354,35650,137117
5355,35650,137150
5356,35650,138500
5357,35650,138567
5358,35650,138584
5359,35650,138634
5360,35650,138734
5361,35650,138750
5362,35650,139384
5363,35650,139567
5364,35650,139650
5365,35650,139667
5366,35650,139700
5367,35650,139717
5368,35650,139734
5369,35650,139750
5370,35650,139784
5371,35650,139800
5372,35650,139817
5373,35650,140050
5374,35650,140067
5375,35650,140167
5376,35650,140200
5377,35650,140317
5378,35650,140484
5379,35650,140500
5380,35654,139121
5381,35658,139460
5382,35659,139279
5383,35660,139554
5384,35660,139329
5385,35662,139080
5386,35664,139410
5387,35667,139291
5388,35667,134967
5389,35667,135284
5390,35667,136034
5391,35667,136084
5392,35667,137167
5393,35667,137634
5394,35667,137934
5395,35667,138550
5396,35667,138567
5397,35667,139484
5398,35667,139650
5399,35667,139667
5400,35667,139717
5401,35667,139750
5402,35667,139767
5403,35667,139784
5404,35667,139800
5405,35667,139817
5406,35667,139834
5407,35667,139867
5408,35667,140017
5409,35667,140500
5410,35667,140584
5411,35672,139254
5412,35674,139893
5413,35675,139095
5414,35678,139401
5415,35680,139437
5416,35684,135017
5417,35684,135034
5418,35684,136034
5419,35684,136100
5420,35684,136267
5421,35684,138684
5422,35684,139417
5423,35684,139550
5424,35684,139584
5425,35684,139600
5426,35684,139650
5427,35684,139684
5428,35684,139717
5429,35684,139734
5430,35684,139750
5431,35684,139767
5432,35684,139784
5433,35684,139800
5434,35684,139817
5435,35684,139834
5436,35684,139917
5437,35684,140034
5438,35684,140050
5439,35684,140417
5440,35684,140434
5441,35684,140867
5442,35687,139753
5443,35697,139502
5444,35699,139420
5445,35700,139984
5446,35700,136084
5447,35700,136100
5448,35700,136484
5449,35700,137134
5450,35700,137384
5451,35700,137700
5452,35700,138450
5453,35700,138734
5454,35700,139350
5455,35700,139584
5456,35700,139617
5457,35700,139650
5458,35700,139667
5459,35700,139700
5460,35700,139717
5461,35700,139734
5462,35700,139767
5463,35700,139784
5464,35700,139800
5465,35700,139817
5466,35700,139834
5467,35700,139850
5468,35700,140167
5469,35700,140550
5470,35700,140717
5471,35700,140767
5472,35700,140850
5473,35704,139482
5474,35710,139149
5475,35710,139566
5476,35717,135284
5477,35717,136034
5478,35717,136100
5479,35717,137717
5480,35717,139250
5481,35717,139334
5482,35717,139400
5483,35717,139667
5484,35717,139684
5485,35717,139734
5486,35717,139767
5487,35717,139784
5488,35717,139800
5489,35717,139817
5490,35717,139867
5491,35717,139950
5492,35717,140100
5493,35717,140234
5494,35717,140267
5495,35717,140367
5496,35717,140500
5497,35717,140567
5498,35717,140600
5499,35717,140650
5500,35717,140684
5501,35722,139930
5502,35729,139527
5503,35731,139219
5504,35734,139485
5505,35734,135084
5506,35734,135250
5507,35734,136034
5508,35734,136100
5509,35734,136434
5510,35734,137000
5511,35734,137200
5512,35734,137934
5513,35734,137967
5514,35734,138084
5515,35734,138800
5516,35734,139484
5517,35734,139650
5518,35734,139667
5519,35734,139734
5520,35734,139767
5521,35734,139784
5522,35734,139817
5523,35734,139850
5524,35734,140184
5525,35734,140200
5526,35734,140467
5527,35734,140784
5528,35734,140834
5529,35735,139125
5530,35738,139182
5531,35739,139329
5532,35743,139577
5533,35750,135184
5534,35750,135250
5535,35750,136034
5536,35750,136100
5537,35750,136500
5538,35750,136784
5539,35750,136950
5540,35750,137084
5541,35750,138734
5542,35750,139234
5543,35750,139384
5544,35750,139717
5545,35750,139734
5546,35750,139750
5547,35750,139767
5548,35750,139800
5549,35750,139850
5550,35750,140384
5551,35750,140567
5552,35750,140584
5553,35761,139903
5554,35764,139470
5555,35767,135200
5556,35767,136200
5557,35767,137284
5558,35767,137700
5559,35767,137950
5560,35767,138550
5561,35767,139567
5562,35767,139634
5563,35767,139700
5564,35767,139717
5565,35767,139734
5566,35767,139867
5567,35767,140100
5568,35767,140650
5569,35767,140750
5570,35767,140800
5571,35771,139511
5572,35772,139352
5573,35784,136100
5574,35784,136200
5575,35784,137700
5576,35784,138417
5577,35784,139550
5578,35784,139617
5579,35784,139784
5580,35784,139834
5581,35784,139900
5582,35784,140134
5583,35784,140317
5584,35784,140534
5585,35784,140717
5586,35784,140750
5587,35785,139250
5588,35786,139019
5589,35789,139469
5590,35794,139628
5591,35797,139365
5592,35800,136300
5593,35800,137234
5594,35800,137550
5595,35800,137684
5596,35800,138334
5597,35800,138350
5598,35800,138834
5599,35800,139100
5600,35800,139184
5601,35800,139550
5602,35800,139567
5603,35800,139650
5604,35800,139750
5605,35800,140067
5606,35800,140167
5607,35800,140450
5608,35800,140500
5609,35809,139604
5610,35809,139724
5611,35816,139699
5612,35817,130767
5613,35817,136067
5614,35817,137400
5615,35817,137450
5616,35817,137650
5617,35817,138367
5618,35817,139484
5619,35817,139750
5620,35817,139934
5621,35823,139808
5622,35827,139958
5623,35830,139384
5624,35833,139708
5625,35834,136567
5626,35834,136584
5627,35834,137034
5628,35834,137950
5629,35834,138067
5630,35834,138484
5631,35834,138767
5632,35834,139400
5633,35834,139584
5634,35834,139717
5635,35834,140150
5636,35834,140234
5637,35834,140434
5638,35834,140600
5639,35834,140667
5640,35835,139739
5641,35840,139187
5642,35842,139047
5643,35844,139232
5644,35850,136100
5645,35850,137634
5646,35850,137700
5647,35850,139384
5648,35850,139650
5649,35850,140117
5650,35850,140134
5651,35850,140150
5652,35850,140617
5653,35852,139897
5654,35852,139517
5655,35854,139319
5656,35854,139541
5657,35855,139417
5658,35858,139971
5659,35863,139191
5660,35866,139223
5661,35867,136367
5662,35867,136500
5663,35867,136717
5664,35867,137200
5665,35867,138300
5666,35867,138434
5667,35867,139534
5668,35867,139634
5669,35867,140017
5670,35867,140350
5671,35867,140600
5672,35867,140684
5673,35867,140734
5674,35871,139257
5675,35874,139649
5676,35877,139517
5677,35881,139187
5678,35884,130884
5679,35884,135667
5680,35884,136000
5681,35884,136350
5682,35884,136600
5683,35884,136867
5684,35884,137200
5685,35884,137767
5686,35884,139534
5687,35884,139634
5688,35884,139784
5689,35884,140067
5690,35884,140284
5691,35884,140434
5692,35884,140500
5693,35884,140517
5694,35884,140634
5695,35884,140684
5696,35887,139844
5697,35889,139301
5698,35892,139538
5699,35893,139182
5700,35899,139341
5701,35900,136167
5702,35900,136534
5703,35900,136667
5704,35900,137200
5705,35900,137984
5706,35900,138534
5707,35900,139350
5708,35900,139384
5709,35900,139484
5710,35900,139784
5711,35900,140184
5712,35900,140300
5713,35900,140400
5714,35900,140534
5715,35900,140717
5716,35903,139912
5717,35913,139623
5718,35914,139127
5719,35914,139146
5720,35915,139487
5721,35917,136234
5722,35917,138100
5723,35917,138934
5724,35917,139214
5725,35917,139884
5726,35917,139950
5727,35917,140117
5728,35917,140650
5729,35917,140700
5730,35925,139210
5731,35934,135984
5732,35934,136534
5733,35934,137784
5734,35934,138217
5735,35934,138450
5736,35934,138900
5737,35934,139550
5738,35934,140000
5739,35934,140067
5740,35934,140384
5741,35934,140550
5742,35936,139201
5743,35937,139176
5744,35938,139308
5745,35946,139017
5746,35947,139864
5747,35949,139698
5748,35950,135984
5749,35950,136050
5750,35950,136184
5751,35950,136234
5752,35950,136250
5753,35950,136350
5754,35950,136867
5755,35950,137267
5756,35950,139034
5757,35950,139317
5758,35950,139467
5759,35950,140217
5760,35950,140317
5761,35950,140517
5762,35953,139155
5763,35955,139236
5764,35962,139393
5765,35963,139357
5766,35964,139155
5767,35964,139265
5768,35965,139295
5769,35967,135967
5770,35967,136600
5771,35967,138484
5772,35967,138550
5773,35967,138667
5774,35967,139300
5775,35967,139350
5776,35967,139467
5777,35967,139617
5778,35967,140134
5779,35967,140367
5780,35967,140634
5781,35970,139103
5782,35970,139165
5783,35970,139107
5784,35972,139148
5785,35972,139593
5786,35974,139070
5787,35977,139133
5788,35979,139022
5789,35980,139082
5790,35982,139652
5791,35983,139756
5792,35984,136084
5793,35984,136167
5794,35984,136484
5795,35984,137834
5796,35984,137984
5797,35984,138000
5798,35984,138150
5799,35984,138217
5800,35984,139950
5801,35984,140050
5802,35984,140484
5803,35984,140650
5804,35986,139239
5805,35987,139032
5806,35989,139102
5807,35990,139502
5808,35992,139204
5809,35994,139446
5810,35995,139084
5811,35999,139009
5812,36000,139215
5813,36000,133034
5814,36000,136200
5815,36000,137284
5816,36000,138100
5817,36000,138500
5818,36000,139240
5819,36000,139300
5820,36000,139400
5821,36000,139562
5822,36000,139650
5823,36000,140184
5824,36000,140534
5825,36000,140584
5826,36001,139105
5827,36017,133034
5828,36017,136267
5829,36017,136317
5830,36017,136350
5831,36017,138084
5832,36017,139000
5833,36017,139667
5834,36017,139817
5835,36017,139984
5836,36017,140017
5837,36017,140300
5838,36034,136017
5839,36034,136067
5840,36034,136534
5841,36034,137484
5842,36034,137967
5843,36034,138134
5844,36034,138234
5845,36034,139034
5846,36034,139117
5847,36034,139317
5848,36034,139400
5849,36034,139667
5850,36034,139734
5851,36034,140067
5852,36034,140117
5853,36034,140167
5854,36034,140200
5855,36034,140217
5856,36050,133084
5857,36050,133100
5858,36050,133134
5859,36050,136200
5860,36050,136350
5861,36050,136500
5862,36050,136950
5863,36050,137284
5864,36050,137684
5865,36050,137967
5866,36050,138050
5867,36050,138467
5868,36050,139267
5869,36050,139517
5870,36050,139900
5871,36050,140167
5872,36050,140434
5873,36067,132967
5874,36067,133100
5875,36067,136034
5876,36067,136217
5877,36067,136250
5878,36067,136400
5879,36067,136417
5880,36067,138050
5881,36067,138084
5882,36067,139100
5883,36067,139600
5884,36067,139667
5885,36067,139717
5886,36067,140534
5887,36084,132984
5888,36084,133117
5889,36084,136034
5890,36084,136200
5891,36084,136300
5892,36084,137117
5893,36084,137300
5894,36084,137350
5895,36084,137400
5896,36084,137917
5897,36084,138484
5898,36084,138767
5899,36084,140117
5900,36084,140200
5901,36084,140317
5902,36084,140384
5903,36084,140550
5904,36084,140584
5905,36100,133017
5906,36100,133050
5907,36100,133084
5908,36100,133117
5909,36100,133134
5910,36100,136217
5911,36100,136550
5912,36100,137967
5913,36100,139117
5914,36100,139267
5915,36100,139450
5916,36100,139584
5917,36100,139784
5918,36100,139800
5919,36100,139900
5920,36100,140017
5921,36100,140417
5922,36100,140534
5923,36117,133084
5924,36117,136217
5925,36117,136700
5926,36117,138100
5927,36117,138917
5928,36117,139200
5929,36117,139384
5930,36117,139400
5931,36117,139534
5932,36117,139600
5933,36117,139967
5934,36117,140150
5935,36117,140584
5936,36134,136067
5937,36134,136217
5938,36134,137067
5939,36134,137184
5940,36134,137250
5941,36134,137717
5942,36134,137934
5943,36134,138467
5944,36134,139384
5945,36134,139450
5946,36134,139700
5947,36134,140017
5948,36134,140050
5949,36134,140100
5950,36150,136267
5951,36150,136500
5952,36150,136900
5953,36150,137134
5954,36150,137917
5955,36150,138484
5956,36150,138667
5957,36150,139067
5958,36150,139467
5959,36150,139534
5960,36150,139817
5961,36150,140117
5962,36150,140284
5963,36150,140300
5964,36150,140517
5965,36167,133234
5966,36167,133317
5967,36167,136284
5968,36167,136634
5969,36167,136917
5970,36167,137250
5971,36167,137300
5972,36167,137417
5973,36167,137450
5974,36167,137650
5975,36167,137867
5976,36167,137967
5977,36167,138734
5978,36167,138934
5979,36167,139484
5980,36167,139534
5981,36167,140350
5982,36184,133234
5983,36184,133284
5984,36184,136300
5985,36184,137550
5986,36184,137784
5987,36184,137800
5988,36184,137850
5989,36184,139067
5990,36184,139134
5991,36184,139434
5992,36184,139717
5993,36184,139967
5994,36184,140017
5995,36184,140084
5996,36184,140267
5997,36184,140550
5998,36200,133234
5999,36200,133334
6000,36200,136267
6001,36200,137034
6002,36200,137217
6003,36200,137917
6004,36200,138217
6005,36200,138484
6006,36200,138500
6007,36200,139284
6008,36200,139417
6009,36200,139434
6010,36200,139517
6011,36200,139817
6012,36200,139850
6013,36200,140100
6014,36217,133200
6015,36217,133334
6016,36217,136150
6017,36217,136200
6018,36217,136234
6019,36217,136634
6020,36217,137884
6021,36217,137900
6022,36217,137917
6023,36217,137950
6024,36217,137984
6025,36217,138350
6026,36217,138467
6027,36217,138484
6028,36217,138600
6029,36217,138784
6030,36217,139300
6031,36217,139384
6032,36217,140067
6033,36217,140167
6034,36234,133300
6035,36234,136117
6036,36234,137184
6037,36234,137534
6038,36234,137884
6039,36234,137917
6040,36234,137967
6041,36234,138434
6042,36234,138484
6043,36234,138567
6044,36234,138717
6045,36234,138917
6046,36234,139184
6047,36234,139250
6048,36234,139284
6049,36234,140184
6050,36234,140350
6051,36250,133367
6052,36250,136134
6053,36250,136150
6054,36250,136217
6055,36250,136284
6056,36250,136367
6057,36250,136517
6058,36250,136917
6059,36250,137167
6060,36250,137450
6061,36250,137634
6062,36250,137900
6063,36250,137917
6064,36250,138267
6065,36250,138867
6066,36250,138900
6067,36250,138934
6068,36250,138984
6069,36250,139084
6070,36250,139150
6071,36250,139184
6072,36250,139334
6073,36250,139417
6074,36250,139534
6075,36250,139650
6076,36250,139917
6077,36250,139984
6078,36267,136200
6079,36267,136234
6080,36267,136700
6081,36267,137017
6082,36267,137434
6083,36267,137984
6084,36267,138150
6085,36267,138267
6086,36267,138317
6087,36267,138334
6088,36267,138367
6089,36267,138400
6090,36267,138417
6091,36267,138467
6092,36267,139117
6093,36267,139250
6094,36267,139467
6095,36267,139667
6096,36267,139717
6097,36267,139767
6098,36267,140100
6099,36284,130850
6100,36284,133200
6101,36284,133234
6102,36284,133350
6103,36284,136367
6104,36284,136650
6105,36284,137250
6106,36284,137367
6107,36284,138234
6108,36284,138850
6109,36284,139084
6110,36284,139184
6111,36284,139300
6112,36284,139417
6113,36284,140417
6114,36284,140517
6115,36284,140550
6116,36300,136250
6117,36300,136317
6118,36300,136534
6119,36300,136634
6120,36300,137100
6121,36300,137900
6122,36300,138134
6123,36300,139050
6124,36300,139117
6125,36300,139300
6126,36300,139367
6127,36300,139484
6128,36300,139800
6129,36300,139884
6130,36300,139984
6131,36300,140267
6132,36300,140300
6133,36317,133300
6134,36317,136384
6135,36317,136650
6136,36317,136900
6137,36317,137284
6138,36317,137434
6139,36317,138267
6140,36317,138417
6141,36317,138434
6142,36317,138800
6143,36317,138867
6144,36317,138900
6145,36317,139200
6146,36317,139450
6147,36317,139584
6148,36317,139667
6149,36317,140584
6150,36317,140600
6151,36334,136367
6152,36334,136450
6153,36334,137300
6154,36334,137884
6155,36334,138350
6156,36334,138550
6157,36334,138734
6158,36334,138934
6159,36334,138967
6160,36334,138984
6161,36334,139017
6162,36334,139450
6163,36334,139700
6164,36334,139867
6165,36334,140034
6166,36334,140284
6167,36334,140550
6168,36334,140600
6169,36350,136317
6170,36350,136350
6171,36350,136600
6172,36350,136884
6173,36350,137184
6174,36350,137300
6175,36350,137884
6176,36350,137934
6177,36350,138000
6178,36350,138017
6179,36350,138150
6180,36350,138284
6181,36350,138334
6182,36350,138350
6183,36350,138600
6184,36350,138634
6185,36350,138717
6186,36350,139134
6187,36350,139250
6188,36350,139884
6189,36350,140017
6190,36350,140100
6191,36350,140300
6192,36350,140367
6193,36350,140617
6194,36367,136350
6195,36367,136367
6196,36367,136417
6197,36367,138134
6198,36367,138217
6199,36367,138300
6200,36367,138634
6201,36367,139217
6202,36367,139234
6203,36367,139250
6204,36367,139384
6205,36367,139584
6206,36367,139850
6207,36367,139934
6208,36367,139967
6209,36367,140017
6210,36367,140200
6211,36367,140467
6212,36367,140484
6213,36384,136384
6214,36384,136534
6215,36384,136617
6216,36384,137184
6217,36384,138200
6218,36384,138300
6219,36384,138884
6220,36384,138950
6221,36384,139050
6222,36384,139067
6223,36384,139084
6224,36384,139284
6225,36384,139734
6226,36384,140267
6227,36384,140350
6228,36384,140467
6229,36384,140534
6230,36384,140617
6231,36400,136400
6232,36400,136450
6233,36400,136484
6234,36400,136917
6235,36400,137184
6236,36400,137300
6237,36400,138017
6238,36400,138267
6239,36400,139000
6240,36400,139034
6241,36400,139334
6242,36400,139617
6243,36400,140584
6244,36417,136417
6245,36417,136517
6246,36417,136634
6247,36417,137884
6248,36417,137934
6249,36417,138017
6250,36417,138217
6251,36417,138800
6252,36417,139167
6253,36417,139800
6254,36417,140517
6255,36417,140550
6256,36434,136467
6257,36434,136500
6258,36434,136634
6259,36434,138000
6260,36434,138767
6261,36434,139284
6262,36434,139684
6263,36434,139867
6264,36434,139917
6265,36434,140017
6266,36434,140084
6267,36434,140517
6268,36450,136467
6269,36450,136500
6270,36450,136634
6271,36450,136950
6272,36450,137250
6273,36450,138050
6274,36450,138167
6275,36450,138200
6276,36450,138334
6277,36450,139467
6278,36450,140417
6279,36450,140450
6280,36450,140500
6281,36450,140600
6282,36467,136984
6283,36467,137034
6284,36467,138184
6285,36467,138450
6286,36467,138584
6287,36467,139750
6288,36467,140100
6289,36467,140184
6290,36467,140284
6291,36467,140300
6292,36467,140567
6293,36484,136484
6294,36484,136517
6295,36484,136584
6296,36484,137234
6297,36484,138150
6298,36484,138250
6299,36484,138467
6300,36484,139000
6301,36484,139017
6302,36484,139184
6303,36484,140100
6304,36484,140384
6305,36484,140517
6306,36484,140550
6307,36484,140617
6308,36500,136600
6309,36500,137000
6310,36500,137234
6311,36500,137867
6312,36500,138500
6313,36500,138600
6314,36500,138784
6315,36500,138917
6316,36500,139000
6317,36500,140284
6318,36500,140450
6319,36500,140584
6320,36517,136567
6321,36517,136950
6322,36517,138084
6323,36517,138100
6324,36517,138534
6325,36517,138984
6326,36517,139017
6327,36517,139317
6328,36517,139667
6329,36517,139700
6330,36517,140184
6331,36517,140550
6332,36517,140600
6333,36517,140634
6334,36534,136617
6335,36534,137850
6336,36534,138117
6337,36534,138134
6338,36534,138334
6339,36534,138550
6340,36534,138934
6341,36534,139350
6342,36534,139367
6343,36534,139967
6344,36534,140517
6345,36534,140650
6346,36550,136550
6347,36550,136634
6348,36550,136767
6349,36550,136867
6350,36550,136967
6351,36550,137000
6352,36550,137950
6353,36550,138117
6354,36550,138217
6355,36550,138567
6356,36550,138600
6357,36550,138634
6358,36550,138767
6359,36550,139734
6360,36550,139867
6361,36550,139884
6362,36550,140067
6363,36550,140334
6364,36550,140417
6365,36550,140484
6366,36567,136634
6367,36567,136650
6368,36567,137134
6369,36567,137217
6370,36567,137350
6371,36567,137367
6372,36567,137384
6373,36567,138017
6374,36567,138200
6375,36567,138550
6376,36567,138834
6377,36567,140067
6378,36567,140284
6379,36567,140634
6380,36567,140650
6381,36584,136917
6382,36584,137084
6383,36584,137400
6384,36584,137450
6385,36584,138150
6386,36584,138267
6387,36584,138584
6388,36584,138834
6389,36584,138850
6390,36600,136584
6391,36600,136600
6392,36600,136634
6393,36600,136800
6394,36600,137167
6395,36600,137267
6396,36600,137300
6397,36600,137884
6398,36600,138034
6399,36600,138100
6400,36600,138334
6401,36600,138467
6402,36600,138784
6403,36600,139050
6404,36600,139834
6405,36600,139950
6406,36600,140084
6407,36600,140334
6408,36600,140534
6409,36600,140650
6410,36617,136634
6411,36617,136650
6412,36617,136900
6413,36617,136984
6414,36617,137250
6415,36617,137984
6416,36617,138184
6417,36617,138250
6418,36617,138600
6419,36617,140150
6420,36617,140267
6421,36634,136634
6422,36634,136684
6423,36634,136834
6424,36634,136950
6425,36634,137017
6426,36634,137100
6427,36634,138184
6428,36634,138200
6429,36634,138234
6430,36634,138300
6431,36634,138317
6432,36634,138967
6433,36634,139050
6434,36634,139450
6435,36634,139684
6436,36634,139700
6437,36634,139950
6438,36634,139967
6439,36634,139984
6440,36634,140400
6441,36634,140484
6442,36634,140600
6443,36634,140684
6444,36650,137034
6445,36650,137117
6446,36650,137317
6447,36650,137484
6448,36650,137850
6449,36650,138184
6450,36650,138217
6451,36650,138317
6452,36650,139100
6453,36650,139134
6454,36650,139150
6455,36650,139450
6456,36650,139850
6457,36650,139967
6458,36650,140150
6459,36650,140700
6460,36667,136734
6461,36667,136850
6462,36667,136867
6463,36667,137200
6464,36667,137267
6465,36667,138200
6466,36667,138217
6467,36667,138350
6468,36667,138417
6469,36667,139434
